Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1985-05-28,0.05801179260015488,0.061449294757495686,0.05801179260015488,0.061449294757495686,510966400
1985-05-29,0.05887117236852646,0.05930085800709434,0.05887117236852646,0.05887117236852646,246556800
1985-05-30,0.06058990955352783,0.06144928641046029,0.06058990955352783,0.06058990955352783,314921600
1985-05-31,0.05973052233457565,0.06187896102916867,0.05973052233457565,0.06058989322255326,369420800
1985-06-03,0.05500395968556404,0.05844146691539732,0.05500395968556404,0.05844146691539732,576016000
1985-06-04,0.05930083990097046,0.059730531145669265,0.05930083990097046,0.05930083990097046,401923200
1985-06-05,0.05801179260015488,0.061019609139325644,0.05801179260015488,0.059300855191991825,286406400
1985-06-06,0.05844148248434067,0.05844148248434067,0.05844148248434067,0.05844148248434067,271196800
1985-06-07,0.05629301443696022,0.05844145307825897,0.05629301443696022,0.05844145307825897,475238400
1985-06-10,0.055433645844459534,0.05672270806807415,0.055433645844459534,0.05629302257264434,316131200
1985-06-11,0.055433645844459534,0.05672270806807415,0.055433645844459534,0.055433645844459534,300720000
1985-06-12,0.05414457619190216,0.055863329594573435,0.05414457619190216,0.05543364411256812,247990400
1985-06-13,0.05113598704338074,0.05457426845324867,0.05113598704338074,0.054144577225714016,379523200
1985-06-14,0.050706300884485245,0.05414457651168603,0.050706300884485245,0.05113598636902833,565667200
1985-06-17,0.05113598704338074,0.05156567827091539,0.05113598704338074,0.05113598704338074,236342400
1985-06-18,0.05242506042122841,0.05328443722802588,0.052425060421228416,0.052425060421228416,265216000
1985-06-19,0.05371410399675369,0.05457425504201306,0.05371410399675369,0.05371410399675369,171987200
1985-06-20,0.05414457619190216,0.05414457619190216,0.05414457619190216,0.05414457619190216,190803200
1985-06-21,0.055433645844459534,0.05672270806807415,0.055433645844459534,0.055433645844459534,166140800
1985-06-24,0.05930083990097046,0.06016021665304273,0.05930083990097046,0.05930083990097046,205766400
1985-06-25,0.06016024574637413,0.06144930862920717,0.06016024574637413,0.06016024574637413,293910400
1985-06-26,0.0623086541891098,0.0623086541891098,0.0623086541891098,0.0623086541891098,132204800
1985-06-27,0.063168004155159,0.06359769520761328,0.063168004155159,0.063168004155159,192460800
1985-06-28,0.0618789866566658,0.06359774061910071,0.0618789866566658,0.06316804925982855,135744000
1985-07-01,0.0623086541891098,0.06273834542363364,0.0623086541891098,0.0623086541891098,103443200
1985-07-02,0.05930083990097046,0.06273834690925953,0.05930083990097046,0.06230865566456072,77728000
1985-07-03,0.06016024574637413,0.06016024574637413,0.06016024574637413,0.06016024574637413,68499200
1985-07-05,0.06058990955352783,0.06101960085065709,0.06058990955352783,0.06058990955352783,36579200
1985-07-08,0.06058990955352783,0.06101960085065709,0.06058990955352783,0.06058990955352783,92220800
1985-07-09,0.06058990955352783,0.06101960085065709,0.06058990955352783,0.06058990955352783,147907200
1985-07-10,0.0618789866566658,0.0618789866566658,0.0618789866566658,0.0618789866566658,106041600
1985-07-11,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.0618789866566658,64892800
1985-07-12,0.06144929677248001,0.06187898814206689,0.06144929677248001,0.06187898814206689,47040000
1985-07-15,0.06101961433887482,0.06273836843266557,0.06101961433887481,0.06144929999365884,77683200
1985-07-16,0.06016024574637413,0.06144930862920717,0.06016024574637413,0.06101962291403886,143360000
1985-07-17,0.06058990955352783,0.06144928641046029,0.06058990955352783,0.06058990955352783,118182400
1985-07-18,0.05930083990097046,0.06058990216041618,0.05930083990097046,0.06058990216041618,179065600
1985-07-19,0.05973052233457565,0.05973052233457565,0.05973052233457565,0.05973052233457565,114912000
1985-07-22,0.05801179260015488,0.059730546547488696,0.05801179260015488,0.059730546547488696,192304000
1985-07-23,0.0567227378487587,0.05887118366586459,0.0567227378487587,0.05801180648648788,168694400
1985-07-24,0.05586336553096771,0.057582120039298114,0.05586336553096771,0.05672274278513292,168716800
1985-07-25,0.0571524053812027,0.057582090922346216,0.0571524053812027,0.0571524053812027,315078400
1985-07-26,0.0571524053812027,0.057582090922346216,0.0571524053812027,0.0571524053812027,130524800
1985-07-29,0.05500395968556404,0.0571524045728727,0.05500395968556404,0.0571524045728727,77750400
1985-07-30,0.05586336553096771,0.056293057026714666,0.05586336553096771,0.05586336553096771,89465600
1985-07-31,0.05457426607608795,0.0562930194367104,0.05457426607608795,0.05586332822789235,80505600
1985-08-01,0.05457426607608795,0.05543364275639917,0.05457426607608795,0.05457426607608795,51564800
1985-08-02,0.05414457619190216,0.05457426741123248,0.05414457619190216,0.05457426741123248,97417600
1985-08-05,0.0528547540307045,0.054574282445967126,0.0528547540307045,0.05414459110826062,92332800
1985-08-06,0.05242506042122841,0.054144582836469085,0.052425060421228416,0.05285474595596429,63078400
1985-08-07,0.05113598704338074,0.0550039539434582,0.05113598704338074,0.05242505498865957,151737600
1985-08-08,0.05199536681175232,0.052425058064497446,0.05199536681175232,0.05199536681175232,147772800
1985-08-09,0.05242506042122841,0.052425060421228416,0.052425060421228416,0.052425060421228416,60950400
1985-08-12,0.05156569182872772,0.05242506877242197,0.05156569182872772,0.05242506877242197,54992000
1985-08-13,0.05242506042122841,0.05328443722802588,0.052425060421228416,0.052425060421228416,42380800
1985-08-14,0.05027661472558975,0.05242505957663372,0.05027661472558975,0.05242505957663372,289900800
1985-08-15,0.04984692856669426,0.05070630534876667,0.04984692856669426,0.050276614089067695,105190400
1985-08-16,0.05027661472558975,0.051135991518542215,0.05027661472558975,0.05027661472558975,83753600
1985-08-19,0.05156569182872772,0.05242506877242197,0.05156569182872772,0.05156569182872772,47868800
1985-08-20,0.05242506042122841,0.052425060421228416,0.052425060421228416,0.052425060421228416,66953600
1985-08-21,0.05242506042122841,0.052425060421228416,0.052425060421228416,0.052425060421228416,77011200
1985-08-22,0.05113598704338074,0.05242505498865957,0.05113598704338074,0.05242505498865957,123312000
1985-08-23,0.050706300884485245,0.051565677590896454,0.050706300884485245,0.05113598636902833,44016000
1985-08-26,0.05199536681175232,0.05199536681175232,0.05199536681175232,0.05199536681175232,35660800
1985-08-27,0.05242506042122841,0.052425060421228416,0.052425060421228416,0.052425060421228416,42918400
1985-08-28,0.05242506042122841,0.05285474595596429,0.052425060421228416,0.052425060421228416,40947200
1985-08-29,0.05113598704338074,0.05242505498865957,0.05113598704338074,0.05242505498865957,56112000
1985-08-30,0.05156569182872772,0.05156569182872772,0.05156569182872772,0.05156569182872772,42873600
1985-09-03,0.050706300884485245,0.051565677590896454,0.050706300884485245,0.051565677590896454,37452800
1985-09-04,0.05113598704338074,0.05199536376112492,0.05113598704338074,0.05113598704338074,47555200
1985-09-05,0.05113598704338074,0.05156567827091539,0.05113598704338074,0.05113598704338074,32816000
1985-09-06,0.05156569182872772,0.05156569182872772,0.05156569182872772,0.05156569182872772,92803200
1985-09-09,0.05242506042122841,0.05285474595596429,0.052425060421228416,0.052425060421228416,132316800
1985-09-10,0.0528547540307045,0.05371413096879092,0.0528547540307045,0.0528547540307045,121766400
1985-09-11,0.05328444018959999,0.05371412574821799,0.05328444018959999,0.05328444018959999,87091200
1985-09-12,0.055433645844459534,0.055433645844459534,0.055433645844459534,0.055433645844459534,111171200
1985-09-13,0.05414457619190216,0.05543364411256812,0.05414457619190216,0.05543364411256812,70537600
1985-09-16,0.05242506042122841,0.054144582836469085,0.052425060421228416,0.054144582836469085,36982400
1985-09-17,0.05242506042122841,0.052425060421228416,0.052425060421228416,0.052425060421228416,183747200
1985-09-18,0.05586336553096771,0.05586336553096771,0.05586336553096771,0.05586336553096771,120086400
1985-09-19,0.05844148248434067,0.05844148248434067,0.05844148248434067,0.05844148248434067,186323200
1985-09-20,0.0575820729136467,0.05887114060857503,0.0575820729136467,0.058441449464490924,135228800
1985-09-23,0.05801179260015488,0.05887116957382178,0.05801179260015488,0.05801179260015488,118585600
1985-09-24,0.0567227378487587,0.05930086938688885,0.0567227378487587,0.05801180648648788,88099200
1985-09-25,0.05457426607608795,0.056722704908203574,0.05457426607608795,0.056722704908203574,104496000
1985-09-26,0.05457426607608795,0.05500395154758113,0.05457426607608795,0.05457426607608795,53491200
1985-09-30,0.05414457619190216,0.0550039528932378,0.05414457619190216,0.05457426741123248,36646400
1985-10-01,0.05414457619190216,0.05457426741123248,0.05414457619190216,0.05414457619190216,88345600
1985-10-02,0.05371410399675369,0.05457425504201306,0.05371410399675369,0.054144563920071956,21504000
1985-10-03,0.05328444018959999,0.05371412574821799,0.05328444018959999,0.05371412574821799,48921600
1985-10-04,0.05156569182872772,0.053284445716116215,0.05156569182872772,0.053284445716116215,69529600
1985-10-07,0.05156569182872772,0.05242506877242197,0.05156569182872772,0.05156569182872772,91929600
1985-10-08,0.05199536681175232,0.05199536681175232,0.05199536681175232,0.05199536681175232,86979200
1985-10-09,0.05156569182872772,0.05242506877242197,0.05156569182872772,0.05199537743191153,82812800
1985-10-10,0.05457426607608795,0.05500395154758113,0.05457426607608795,0.05457426607608795,261744000
1985-10-11,0.05500395968556404,0.055863336493022366,0.05500395968556404,0.05500395968556404,118294400
1985-10-14,0.0571524053812027,0.0571524053812027,0.0571524053812027,0.0571524053812027,155187200
1985-10-15,0.05844148248434067,0.05887117387120345,0.05844148248434067,0.05844148248434067,293888000
1985-10-16,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.0618789866566658,288444800
1985-10-17,0.0627383291721344,0.06574614408536747,0.0627383291721344,0.0627383291721344,348185600
1985-10-18,0.06101961433887482,0.0631680540874496,0.06101961433887481,0.06273836843266557,230428800
1985-10-21,0.05930083990097046,0.061019593405114994,0.05930083990097046,0.061019593405114994,118876800
1985-10-22,0.0618789866566658,0.06273836363788325,0.0618789866566658,0.0618789866566658,424547200
1985-10-23,0.0618789866566658,0.06359774061910071,0.0618789866566658,0.0618789866566658,148377600
1985-10-24,0.063168004155159,0.06488675689033059,0.063168004155159,0.063168004155159,272630400
1985-10-25,0.0618789866566658,0.06316804925982855,0.0618789866566658,0.06316804925982855,63280000
1985-10-28,0.0618789866566658,0.06230867227861109,0.0618789866566658,0.0618789866566658,59472000
1985-10-29,0.06144929677248001,0.06187898814206689,0.06144929677248001,0.06187898814206689,130883200
1985-10-30,0.06531643867492676,0.06531643867492676,0.06531643867492676,0.06531643867492676,226576000
1985-10-31,0.06402742117643356,0.06617663512993814,0.06402742117643356,0.06531648941495702,155075200
1985-11-01,0.06402742117643356,0.06531648941495702,0.06402742117643356,0.06402742117643356,92556800
1985-11-04,0.06445708870887756,0.06574615073424725,0.06445708870887756,0.06445708870887756,155724800
1985-11-05,0.06402742117643356,0.06574617500291388,0.06402742117643356,0.06445711250171686,107542400
1985-11-06,0.06617661565542221,0.06660630685425557,0.06617661565542221,0.06617661565542221,200457600
1985-11-07,0.06746568530797958,0.06832506199116564,0.06746568530797958,0.06746568530797958,317139200
1985-11-08,0.07047350704669952,0.07133288380568832,0.07047350704669952,0.07047350704669952,294112000
1985-11-11,0.06875476241111755,0.07133289302115145,0.06875476241111755,0.07047351615114016,178774400
1985-11-12,0.06832506507635117,0.0696141272906748,0.06832506507635117,0.06875475056868399,173644800
1985-11-13,0.066606305539608,0.06832505882636797,0.066606305539608,0.06832505882636797,101561600
1985-11-14,0.06875476241111755,0.06918445371478628,0.06875476241111755,0.06875476241111755,139507200
1985-11-15,0.06832506507635117,0.0696141272906748,0.06832506507635117,0.06875475056868399,81580800
1985-11-18,0.06832506507635117,0.06875475056868399,0.06832506507635117,0.06832506507635117,64556800
1985-11-19,0.06617661565542221,0.0687547456364482,0.06617661565542221,0.06832506017493957,94326400
1985-11-20,0.06531643867492676,0.06660627471320268,0.06531643867492676,0.06617658372171797,99075200
1985-11-21,0.06531643867492676,0.06617658372171797,0.06531643867492676,0.06531643867492676,102950400
1985-11-22,0.06531643867492676,0.06617658372171797,0.06488674768344203,0.06531643867492676,128755200
1985-11-25,0.06574618816375732,0.06617664837694961,0.06531650248978747,0.06531650248978747,97193600
1985-11-26,0.066606305539608,0.06703599099263569,0.06531646890437617,0.06574615435740386,164460800
1985-11-27,0.06875476241111755,0.06918445371478628,0.06617663180108367,0.06660632310475238,191721600
1985-11-29,0.06918445229530334,0.06918445229530334,0.0683250754429242,0.06875476100045076,99030400
1985-12-02,0.06961411237716675,0.06961411237716675,0.06875473583928113,0.0691844269768859,100195200
1985-12-03,0.06918445229530334,0.0700438291476825,0.06875476100045076,0.06961413785282991,155075200
1985-12-04,0.07047350704669952,0.07090319829485661,0.06918444477687902,0.06918444477687902,165110400
1985-12-05,0.06918445229530334,0.0713328915575882,0.06875476100045076,0.07047351470520904,125148800
1985-12-06,0.06789537519216537,0.06918444316935943,0.06746568969131754,0.06918444316935943,65452800
1985-12-09,0.066606305539608,0.06875474427939564,0.0661766143492557,0.06789536763601567,139865600
1985-12-10,0.06703600287437439,0.06746569414088695,0.0661766260786749,0.06660631734518747,200905600
1985-12-11,0.06789537519216537,0.06918444316935943,0.06703599845314444,0.06703599845314444,237619200
1985-12-12,0.06875476241111755,0.06961413928112886,0.06832507684477497,0.06832507684477497,125260800
1985-12-13,0.06875476241111755,0.06961413928112886,0.06789538554110626,0.06875476241111755,251148800
1985-12-16,0.0717625617980957,0.0730516238298048,0.06875474082856722,0.06875474082856722,288915200
1985-12-17,0.07090318948030472,0.07219225158987143,0.07004381282815202,0.07176256613245742,109065600
1985-12-18,0.07648912072181702,0.078638333625373,0.07348130012621491,0.07348130012621491,559798400
1985-12-19,0.07734852284193039,0.07820866842168615,0.07605945480606413,0.07648914606379473,270121600
1985-12-20,0.07691879570484161,0.07820863194067404,0.07648911038486654,0.07734848676213954,206035200
1985-12-23,0.07520004361867905,0.07734848744961852,0.07434066723376784,0.07691879638850146,143225600
1985-12-24,0.07477040588855743,0.0756297828204886,0.07434071455392857,0.07520009148585974,64601600
1985-12-26,0.07477040588855743,0.0756297828204886,0.07434071455392857,0.07477040588855743,45852800
1985-12-27,0.07691879570484161,0.07777817208211463,0.07477035763032053,0.07477035763032053,122886400
1985-12-30,0.07648912072181702,0.07777818259327247,0.07605942960644944,0.07691880609986096,107676800
1985-12-31,0.07562976330518723,0.07691882550179455,0.07562976330518723,0.07648914001536712,87248000
1986-01-02,0.07648912072181702,0.07648912072181702,0.07477036773499399,0.0756297442284055,117420800
1986-01-03,0.07691879570484161,0.07691879570484161,0.07605941932756861,0.07648911038486654,242166400
1986-01-06,0.07648912072181702,0.07691880609986096,0.07520005311303793,0.07691880609986096,185046400
1986-01-07,0.07906803488731384,0.07906803488731384,0.07605944488595377,0.07648913608764156,470534400
1986-01-08,0.07863835245370865,0.08078679133297512,0.07820866123546036,0.07906803793463195,607600000
1986-01-09,0.07777819782495499,0.07906803448769444,0.07520006783983273,0.0786383490255031,447238400
1986-01-10,0.07820863276720047,0.07949770021539457,0.07777817290409186,0.07777817290409186,153238400
1986-01-13,0.07906803488731384,0.07949772608900163,0.07734851275369238,0.07820865822126302,215420800
1986-01-14,0.07992738485336304,0.08164613761130975,0.07734848691517997,0.07906800847438968,272697600
1986-01-15,0.08207587152719498,0.08250555707239007,0.07949774104404689,0.07992742658924198,423472000
1986-01-16,0.08422429114580154,0.0850836677737138,0.08207585244468316,0.08207585244468316,534777600
1986-01-17,0.08250554651021957,0.08508367666332137,0.08207586102003184,0.08422429994562076,345385600
1986-01-20,0.08207587152719498,0.08250555707239007,0.08035711787176292,0.08250555707239007,127411200
1986-01-21,0.08250554651021957,0.08293523773773243,0.08164616979251897,0.08207586102003184,151961600
1986-01-22,0.08035711199045181,0.08293524228490738,0.0769188303922441,0.0825055510338354,143001600
1986-01-23,0.07906803488731384,0.08078678821941547,0.07820865822126302,0.08035710275505245,156419200
1986-01-24,0.07777819782495499,0.08035710234891795,0.07777819782495499,0.07906803448769444,111977600
1986-01-27,0.07605946809053421,0.0782086820815358,0.07562978249508069,0.07777822194700136,389580800
1986-01-28,0.07648912072181702,0.07691880609986096,0.0756297442284055,0.07605942960644944,222297600
1986-01-29,0.08121649920940399,0.08379462983571481,0.07562977784869365,0.07648915472413059,589568000
1986-01-30,0.07906803488731384,0.08078678821941547,0.07863834942295082,0.08078678821941547,236880000
1986-01-31,0.07949776947498322,0.0799274551738476,0.07863839233992653,0.07906807803879091,147705600
1986-02-03,0.08207587152719498,0.08250555707239007,0.07863836421633086,0.07949774104404689,350022400
1986-02-04,0.08164618909358978,0.08379463426439396,0.08164618909358978,0.08207588042268121,260176000
1986-02-05,0.08164618909358978,0.08207588042268121,0.08078681217273341,0.08164618909358978,197164800
1986-02-06,0.08293522149324417,0.08336490689926959,0.08121646839449445,0.08164615380051987,134220800
1986-02-07,0.08250554651021957,0.08293523773773243,0.08078679307481838,0.08293523773773243,129404800
1986-02-10,0.08207587152719498,0.08422431072782213,0.08164618024467404,0.08250555707239007,111843200
1986-02-11,0.08207587152719498,0.08250555707239007,0.08078680341695801,0.08207587152719498,153462400
1986-02-12,0.08250554651021957,0.08250554651021957,0.08164616979251897,0.08207586102003184,133056000
1986-02-13,0.08207587152719498,0.08250555707239007,0.08164618024467404,0.08250555707239007,109379200
1986-02-14,0.08164618909358978,0.08293525734353759,0.08164618909358978,0.08207588042268121,137513600
1986-02-18,0.08207587152719498,0.08250555707239007,0.07992742658924198,0.08164618024467404,148108800
1986-02-19,0.08594308793544769,0.08766184206189412,0.08207589401960692,0.08207589401960692,359676800
1986-02-20,0.0863727480173111,0.087232124826012,0.08551337120861018,0.0859430624816235,137916800
1986-02-21,0.08680244535207748,0.08852119908950658,0.08637275404905714,0.08637275404905714,189078400
1986-02-24,0.08852120488882065,0.08852120488882065,0.0859430741137752,0.08680245103879035,247116800
1986-02-25,0.0906703844666481,0.0906703844666481,0.08637272693325226,0.0885211712992203,224739200
1986-02-26,0.08938056975603104,0.09195946898492392,0.08938056975603104,0.09067040663996424,164729600
1986-02-27,0.08809149265289307,0.08981024609505057,0.08766180716101626,0.08938056060317377,108124800
1986-02-28,0.08594308793544769,0.08895090478806524,0.08551339653517237,0.08809152772484202,125126400
1986-03-03,0.08465403318405151,0.08637278758889858,0.08422434745150392,0.08594310185635098,108819200
1986-03-04,0.08465403318405151,0.08594310185635098,0.08422434745150392,0.08465403318405151,89107200
